,date,latitude,longitude
4517,2013-07-25,41.95191167,-87.73245667
4518,2013-07-25,41.95270333,-87.73249833
4519,2013-07-25,41.95312333,-87.73176167
4520,2013-07-25,41.95266333,-87.73093667
4521,2013-07-25,41.952055,-87.73079
4522,2013-07-25,41.951605,-87.73078
4523,2013-07-25,41.95104333,-87.73072667
4524,2013-07-25,41.95047833,-87.730705
4525,2013-07-25,41.94997,-87.73069
4526,2013-07-25,41.94951667,-87.73067333
4527,2013-07-25,41.94905833,-87.73066833
4528,2013-07-25,41.94845,-87.730675
4529,2013-07-25,41.94807167,-87.73063333
4530,2013-07-25,41.94741833,-87.73064333
4531,2013-07-25,41.946905,-87.73065833
4532,2013-07-25,41.94675167,-87.72016667
4533,2013-07-25,41.94719333,-87.72094333
4534,2013-07-25,41.94806667,-87.72253667
4535,2013-07-25,41.94762833,-87.72258333
4536,2013-07-25,41.94696,-87.72255
4537,2013-07-25,41.94652833,-87.72357167
4538,2013-07-25,41.94681833,-87.723665
4539,2013-07-25,41.94726,-87.72368
4540,2013-07-25,41.947755,-87.72372167
4541,2013-07-25,41.94822833,-87.72374333
4542,2013-07-25,41.948605,-87.72377833
4543,2013-07-25,41.94903333,-87.72439
4544,2013-07-25,41.94932167,-87.72507667
4545,2013-07-25,41.94881667,-87.72499833
4546,2013-07-25,41.94831667,-87.72497833
4547,2013-07-25,41.9478,-87.72497
4548,2013-07-25,41.94712167,-87.724935
4549,2013-07-25,41.94668667,-87.72595833
4550,2013-07-25,41.94733667,-87.72601
4551,2013-07-25,41.94795833,-87.72602167
4552,2013-07-25,41.94859,-87.72603
4553,2013-07-25,41.94929333,-87.726065
4554,2013-07-25,41.94983333,-87.72610167
4555,2013-07-25,41.949625,-87.725575
4556,2013-07-25,41.94916333,-87.72501833
4557,2013-07-25,41.94853167,-87.72500667
4558,2013-07-25,41.948165,-87.72485667
4559,2013-07-25,41.94820333,-87.72427833
4560,2013-07-25,41.94820833,-87.72396667
4561,2013-07-25,41.94791833,-87.72389
4562,2013-07-25,41.94756333,-87.7239
4563,2013-07-25,41.94715333,-87.72387167
4564,2013-07-25,41.94687333,-87.723855
4565,2013-07-25,41.946555,-87.72419833
4566,2013-07-25,41.94598667,-87.73718333
4567,2013-07-25,41.94527,-87.73723
4568,2013-07-25,41.94455667,-87.73721167
4569,2013-07-25,41.94387167,-87.737195
4570,2013-07-25,41.94319667,-87.73716167
4571,2013-07-25,41.94308333,-87.73682333
4572,2013-07-25,41.9431,-87.73614667
4573,2013-07-25,41.943365,-87.73603667
4574,2013-07-25,41.94393833,-87.73604833
4575,2013-07-25,41.94444333,-87.73606667
4576,2013-07-25,41.945045,-87.73609167
4577,2013-07-25,41.94563,-87.736085
4578,2013-07-25,41.94536333,-87.73485
4579,2013-07-25,41.94465,-87.734815
4580,2013-07-25,41.94407333,-87.73479
4581,2013-07-25,41.94335167,-87.734765
4582,2013-07-25,41.94281167,-87.73473833
4583,2013-07-25,41.94237,-87.73473167
4584,2013-07-25,41.94195833,-87.73471333
4585,2013-07-25,41.94147333,-87.73472
4586,2013-07-25,41.94103833,-87.73469833
4587,2013-07-25,41.940495,-87.73467
4588,2013-07-25,41.940085,-87.73463333
4589,2013-07-25,41.94003333,-87.73395667
4590,2013-07-25,41.94004167,-87.73325
4591,2013-07-25,41.94005,-87.73253167
4592,2013-07-25,41.940075,-87.73187333
4593,2013-07-25,41.94008333,-87.731035
4594,2013-07-25,41.94011667,-87.73032667
4595,2013-07-25,41.94011667,-87.72966333
4596,2013-07-25,41.94012,-87.72870833
4597,2013-07-25,41.93937833,-87.73831167
4598,2013-07-25,41.940135,-87.73834833
4599,2013-07-25,41.94067667,-87.73834667
4600,2013-07-25,41.94127167,-87.73837167
4601,2013-07-25,41.94174333,-87.738385
4602,2013-07-25,41.94224333,-87.73840833
4603,2013-07-25,41.94253333,-87.738115
4604,2013-07-25,41.94253667,-87.73752167
4605,2013-07-25,41.94206,-87.73724667
4606,2013-07-25,41.94155667,-87.73722167
4607,2013-07-25,41.94106667,-87.73722
4608,2013-07-25,41.94049833,-87.737195
4609,2013-07-25,41.93993333,-87.73717667
4610,2013-07-25,41.939415,-87.73716
4611,2013-07-25,41.93937333,-87.73212667
4612,2013-07-25,41.93988167,-87.73213333
4613,2013-07-25,41.94052167,-87.732145
4614,2013-07-25,41.94096167,-87.73217167
4615,2013-07-25,41.94149,-87.73216833
4616,2013-07-25,41.94188333,-87.732185
4617,2013-07-25,41.94231333,-87.732155
4618,2013-07-25,41.942755,-87.73218167
4619,2013-07-25,41.943245,-87.73222333
4620,2013-07-25,41.94375333,-87.73223667
4621,2013-07-25,41.944685,-87.73478167
4622,2013-07-25,41.944035,-87.73476
4623,2013-07-25,41.943385,-87.73472833
4624,2013-07-25,41.94277,-87.73470333
4625,2013-07-25,41.94266,-87.73422
4626,2013-07-25,41.94275833,-87.73354
4627,2013-07-25,41.94324667,-87.73357167
4628,2013-07-25,41.94371333,-87.73358833
4629,2013-07-25,41.94424,-87.73361833
4630,2013-07-25,41.94552833,-87.73486167
4631,2013-07-25,41.94493667,-87.73484333
4632,2013-07-25,41.9443,-87.734825
4633,2013-07-25,41.94365667,-87.73480167
4634,2013-07-25,41.943015,-87.73477
4635,2013-07-25,41.94246333,-87.73476333
4636,2013-07-25,41.941995,-87.73475667
4637,2013-07-25,41.94178833,-87.73448
4638,2013-07-25,41.94181333,-87.73376167
4639,2013-07-25,41.94184,-87.73306167
4640,2013-07-25,41.94184167,-87.73241667
4641,2013-07-25,41.941845,-87.731685
4642,2013-07-25,41.941845,-87.73098167
4643,2013-07-25,41.94186833,-87.73019333
4644,2013-07-25,41.94149833,-87.72996
4645,2013-07-25,41.94097667,-87.73005667
4646,2013-07-25,41.94096,-87.73070833
4647,2013-07-25,41.94089667,-87.731245
4648,2013-07-25,41.94087333,-87.73188167
4649,2013-07-25,41.94085833,-87.73265
4650,2013-07-25,41.94082333,-87.73328
4651,2013-07-25,41.940815,-87.73392333
4652,2013-07-25,41.94071667,-87.73450667
4653,2013-07-25,41.94028833,-87.73447667
4654,2013-07-25,41.939945,-87.73418833
4655,2013-07-25,41.93995333,-87.73357833
4656,2013-07-25,41.93997667,-87.7329
4657,2013-07-25,41.940005,-87.732145
4658,2013-07-25,41.94059667,-87.73211667
4659,2013-07-25,41.94128333,-87.73213333
4660,2013-07-25,41.94171167,-87.73215167
4661,2013-07-25,41.94216167,-87.73215333
4662,2013-07-25,41.94265167,-87.73208833
4663,2013-07-25,41.94267667,-87.73142167
4664,2013-07-25,41.94289167,-87.73087167
4665,2013-07-25,41.94251,-87.729505
4666,2013-07-25,41.94282833,-87.72922
4667,2013-07-25,41.94313,-87.72907833
4668,2013-07-25,41.94315167,-87.72826667
4669,2013-07-25,41.94319167,-87.72769333
4670,2013-07-25,41.94354,-87.72745167
4671,2013-07-25,41.94395833,-87.72751333
4672,2013-07-25,41.94396,-87.72790667
4673,2013-07-25,41.94396333,-87.72843
4674,2013-07-25,41.94393667,-87.72913833
4675,2013-07-25,41.94391,-87.72984667
4676,2013-07-25,41.94389667,-87.730585
4677,2013-07-25,41.943855,-87.73103167
4678,2013-07-25,41.94374333,-87.73134333
4679,2013-07-25,41.94428667,-87.732015
4680,2013-07-25,41.94484333,-87.731965
4681,2013-07-25,41.94485167,-87.731325
4682,2013-07-25,41.94475667,-87.73092833
4683,2013-07-25,41.94476167,-87.73003167
4684,2013-07-25,41.94479667,-87.72933333
4685,2013-07-25,41.94481667,-87.72849667
4686,2013-07-25,41.94564833,-87.72769333
4687,2013-07-25,41.94561667,-87.728375
4688,2013-07-25,41.94558167,-87.72906833
4689,2013-07-25,41.94551833,-87.72967833
4690,2013-07-25,41.94551,-87.73026
4691,2013-07-25,41.9455,-87.73081667
4692,2013-07-25,41.94554667,-87.73133167
4693,2013-07-25,41.94555833,-87.73191167
4694,2013-07-25,41.94609167,-87.73196167
4695,2013-07-25,41.94629167,-87.727505
4696,2013-07-25,41.94580167,-87.727285
4697,2013-07-25,41.94545333,-87.72695167
4698,2013-07-25,41.945465,-87.72631667
4699,2013-07-25,41.94547833,-87.72564833
4700,2013-07-25,41.94548833,-87.725005
4701,2013-07-25,41.94551,-87.72431
4702,2013-07-25,41.94551,-87.72361333
4703,2013-07-25,41.94551667,-87.72288333
4704,2013-07-25,41.94553333,-87.72220667
4705,2013-07-25,41.94555167,-87.72154333
4706,2013-07-25,41.94557333,-87.72094333
4707,2013-07-25,41.945615,-87.72030167
4708,2013-07-25,41.94566333,-87.71952167
4709,2013-07-25,41.94566667,-87.71904833
4710,2013-07-25,41.94536333,-87.71873167
4711,2013-07-25,41.94479833,-87.71851667
4712,2013-07-25,41.94471833,-87.71906167
4713,2013-07-25,41.94469,-87.71979
4714,2013-07-25,41.94467667,-87.72059167
4715,2013-07-25,41.94466833,-87.72140333
4716,2013-07-25,41.94464167,-87.72227833
4717,2013-07-25,41.944625,-87.72323167
4718,2013-07-25,41.944595,-87.72407667
4719,2013-07-25,41.944565,-87.72488167
4720,2013-07-25,41.94454667,-87.72575667
4721,2013-07-25,41.94592667,-87.72007
4722,2013-07-25,41.94545167,-87.71999833
4723,2013-07-25,41.94485333,-87.719955
4724,2013-07-25,41.944245,-87.71994
4725,2013-07-25,41.94378167,-87.71991333
4726,2013-07-25,41.94323833,-87.71988667
4727,2013-07-25,41.94272,-87.71989167
4728,2013-07-25,41.94228167,-87.71987
4729,2013-07-25,41.94170167,-87.719845
4730,2013-07-25,41.94125333,-87.71983667
4731,2013-07-25,41.94064333,-87.71982667
4732,2013-07-25,41.94012333,-87.7198
4733,2013-07-25,41.93962667,-87.72101333
4734,2013-07-25,41.94012167,-87.72103
4735,2013-07-25,41.94064,-87.72104667
4736,2013-07-25,41.94114333,-87.72110667
4737,2013-07-25,41.94163167,-87.72113
4738,2013-07-25,41.94224333,-87.72117667
4739,2013-07-25,41.94269333,-87.721205
4740,2013-07-25,41.94333833,-87.72123833
4741,2013-07-25,41.94401167,-87.721265
4742,2013-07-25,41.944525,-87.72132333
4743,2013-07-25,41.94452833,-87.72204833
4744,2013-07-25,41.94433167,-87.72237667
4745,2013-07-25,41.94381167,-87.72236333
4746,2013-07-25,41.943355,-87.72232833
4747,2013-07-25,41.94292667,-87.72230833
4748,2013-07-25,41.94231333,-87.72228333
4749,2013-07-25,41.94184167,-87.72226667
4750,2013-07-25,41.94134,-87.72224833
4751,2013-07-25,41.94080833,-87.722215
4752,2013-07-25,41.94033333,-87.722205
4753,2013-07-25,41.93984667,-87.72218333
4754,2013-07-25,41.93978833,-87.72344167
4755,2013-07-25,41.94049167,-87.72349167
4756,2013-07-25,41.940935,-87.72352333
4757,2013-07-25,41.94153333,-87.72354
4758,2013-07-25,41.9422,-87.72355333
4759,2013-07-25,41.94274333,-87.723575
4760,2013-07-25,41.94342667,-87.723615
4761,2013-07-25,41.944135,-87.72363167
4762,2013-07-25,41.94443667,-87.72381833
4763,2013-07-25,41.944385,-87.72451667
4764,2013-07-25,41.94437,-87.72532167
4765,2013-07-25,41.94435167,-87.72612667
4766,2013-07-25,41.94433333,-87.72693167
4767,2013-07-25,41.944775,-87.72718167
4768,2013-07-25,41.94590333,-87.72487
4769,2013-07-25,41.94541167,-87.72482833
4770,2013-07-25,41.94481167,-87.72480833
4771,2013-07-25,41.94431,-87.72478333
4772,2013-07-25,41.9438,-87.72477833
4773,2013-07-25,41.94336333,-87.72475667
4774,2013-07-25,41.942735,-87.724745
4775,2013-07-25,41.94201667,-87.72473
4776,2013-07-25,41.941305,-87.72471
4777,2013-07-25,41.94102167,-87.72507667
4778,2013-07-25,41.94101833,-87.72585167
4779,2013-07-25,41.94154,-87.72593667
4780,2013-07-25,41.94209833,-87.725985
4781,2013-07-25,41.94259833,-87.72601333
4782,2013-07-25,41.94314833,-87.72604833
4783,2013-07-25,41.94364333,-87.72610333
4784,2013-07-25,41.94414,-87.72612833
4785,2013-07-25,41.94443167,-87.72627167
4786,2013-07-25,41.93934167,-87.71625167
4787,2013-07-25,41.93985333,-87.71626667
4788,2013-07-25,41.94028833,-87.71634667
4789,2013-07-25,41.94078,-87.71632
4790,2013-07-25,41.941285,-87.71637333
4791,2013-07-25,41.94178667,-87.71641
4792,2013-07-25,41.94203167,-87.71661667
4793,2013-07-25,41.94198167,-87.71738833
4794,2013-07-25,41.94155667,-87.71755
4795,2013-07-25,41.940945,-87.717525
4796,2013-07-25,41.94088333,-87.71795667
4797,2013-07-25,41.94087833,-87.71854833
4798,2013-07-25,41.94126,-87.71866167
4799,2013-07-25,41.94177833,-87.718685
4800,2013-07-25,41.942215,-87.71869667
4801,2013-07-25,41.94276167,-87.718725
4802,2013-07-25,41.943345,-87.71873833
4803,2013-07-25,41.943915,-87.71876667
4804,2013-07-25,41.94439167,-87.71882
4805,2013-07-25,41.94440833,-87.71950333
4806,2013-07-25,41.94441333,-87.720365
4807,2013-07-25,41.94441,-87.721165
4808,2013-07-25,41.94439833,-87.72212
4809,2013-07-25,41.944835,-87.7223
4810,2013-07-25,41.94543833,-87.72238
4811,2013-07-25,41.94201833,-87.72472833
4812,2013-07-25,41.94134,-87.72470167
4813,2013-07-25,41.94102167,-87.724935
4814,2013-07-25,41.940985,-87.72572667
4815,2013-07-25,41.94146667,-87.72591
4816,2013-07-25,41.94204333,-87.72595333
4817,2013-07-25,41.942595,-87.72598
4818,2013-07-25,41.94276,-87.72547167
4819,2013-07-25,41.94276667,-87.72470667
4820,2013-07-25,41.94277833,-87.72387167
4821,2013-07-25,41.94280167,-87.72303
4822,2013-07-25,41.94280667,-87.72226
4823,2013-07-25,41.94285667,-87.72143
4824,2013-07-25,41.94289167,-87.72057667
4825,2013-07-25,41.94289667,-87.71972333
4826,2013-07-25,41.94289667,-87.719105
4827,2013-07-25,41.94290833,-87.71827667
4828,2013-07-25,41.942825,-87.71770667
4829,2013-07-25,41.94219667,-87.71766167
4830,2013-07-25,41.94147833,-87.71763167
4831,2013-07-25,41.94079833,-87.71759333
4832,2013-07-25,41.940115,-87.71756
4833,2013-07-25,41.939405,-87.717515
4834,2013-07-25,41.93930833,-87.72104667
4835,2013-07-25,41.93979667,-87.72115667
4836,2013-07-25,41.94026167,-87.721195
4837,2013-07-25,41.94071333,-87.72121
4838,2013-07-25,41.941315,-87.721235
4839,2013-07-25,41.94197167,-87.72127333
4840,2013-07-25,41.94261667,-87.72128167
4841,2013-07-25,41.94322167,-87.72130667
4842,2013-07-25,41.94387167,-87.72131833
4843,2013-07-25,41.944505,-87.72133833
4844,2013-07-25,41.94462333,-87.7219
4845,2013-07-25,41.94460333,-87.72279167
4846,2013-07-25,41.94459167,-87.72362667
4847,2013-07-25,41.944565,-87.72450667
4848,2013-07-25,41.94435833,-87.72481
4849,2013-07-25,41.943855,-87.72478167
4850,2013-07-25,41.94341833,-87.72474667
4851,2013-07-25,41.942845,-87.72471167
4852,2013-07-25,41.94282333,-87.72400333
4853,2013-07-25,41.94296833,-87.72357167
4854,2013-07-25,41.94356,-87.723605
4855,2013-07-25,41.94419833,-87.72363333
4856,2013-07-25,41.944585,-87.72383167
4857,2013-07-25,41.944575,-87.72462
4858,2013-07-25,41.94453667,-87.72549833
4859,2013-07-25,41.944515,-87.72633833
4860,2013-07-25,41.94452833,-87.727125
4861,2013-07-25,41.94543167,-87.72661167
4862,2013-07-25,41.94546333,-87.72588833
4863,2013-07-25,41.94548833,-87.72521667
4864,2013-07-25,41.94550833,-87.72446667
4865,2013-07-25,41.94553167,-87.723715
4866,2013-07-25,41.945535,-87.72299167
4867,2013-07-25,41.94580333,-87.72270667
4868,2013-07-25,41.94626,-87.72274333
4869,2013-07-25,41.94645167,-87.723065
4870,2013-07-25,41.94646333,-87.72393333
4871,2013-07-25,41.96774167,-87.72073167
4872,2013-07-25,41.96729167,-87.720705
4873,2013-07-25,41.96708833,-87.72072
4874,2013-07-25,41.96657833,-87.72071167
4875,2013-07-25,41.96629667,-87.72069333
4876,2013-07-25,41.96590333,-87.72066833
4877,2013-07-25,41.965595,-87.72064333
4878,2013-07-25,41.96525333,-87.72062667
4879,2013-07-25,41.96438333,-87.7206
4880,2013-07-25,41.96397667,-87.72058
4881,2013-07-25,41.96354,-87.72057333
4882,2013-07-25,41.96324833,-87.72056
4883,2013-07-25,41.96286167,-87.72052333
4884,2013-07-25,41.962545,-87.7205
4885,2013-07-25,41.96216667,-87.72048
4886,2013-07-25,41.96182833,-87.72049
4887,2013-07-25,41.96153,-87.72047
4888,2013-07-25,41.961175,-87.72046
4889,2013-07-25,41.96081667,-87.72044833
4890,2013-07-25,41.96043333,-87.72042167
4891,2013-07-25,41.96009667,-87.72042167
4892,2013-07-25,41.95978167,-87.7204
4893,2013-07-25,41.95947167,-87.72038
4894,2013-07-25,41.95912833,-87.720375
4895,2013-07-25,41.95872167,-87.72036833
4896,2013-07-25,41.95827167,-87.72033833
4897,2013-07-25,41.95781,-87.72031833
4898,2013-07-25,41.95734,-87.72032
4899,2013-07-25,41.95682,-87.720305
4900,2013-07-25,41.95644,-87.72029333
4901,2013-07-25,41.95621,-87.72022833
4902,2013-07-25,41.95616167,-87.71992833
4903,2013-07-25,41.95612333,-87.71958
4904,2013-07-25,41.95643167,-87.71924667
4905,2013-07-25,41.95670167,-87.71925333
4906,2013-07-25,41.957185,-87.719265
4907,2013-07-25,41.95749667,-87.71928333
4908,2013-07-25,41.95798833,-87.7193
4909,2013-07-25,41.9584,-87.71931167
4910,2013-07-25,41.958825,-87.7193
4911,2013-07-25,41.95923167,-87.71930833
4912,2013-07-25,41.95972167,-87.71932333
4913,2013-07-25,41.96010833,-87.71932667
4914,2013-07-25,41.96060833,-87.719345
4915,2013-07-25,41.96118,-87.71935
4916,2013-07-25,41.96156333,-87.71937
4917,2013-07-25,41.96195833,-87.719365
4918,2013-07-25,41.96244667,-87.71937
4919,2013-07-25,41.96281667,-87.71938333
4920,2013-07-25,41.96332,-87.719395
4921,2013-07-25,41.96384,-87.71941
4922,2013-07-25,41.96423833,-87.71942
4923,2013-07-25,41.964685,-87.71946667
4924,2013-07-25,41.96504667,-87.71949667
4925,2013-07-25,41.965415,-87.719515
4926,2013-07-25,41.96590667,-87.71952333
4927,2013-07-25,41.96671,-87.71944667
4928,2013-07-25,41.9671,-87.71943833
4929,2013-07-25,41.96757167,-87.71945833
4930,2013-07-25,41.968015,-87.719465
4931,2013-07-25,41.96809167,-87.71893333
4932,2013-07-25,41.96808167,-87.71848333
4933,2013-07-25,41.96791167,-87.71826833
4934,2013-07-25,41.96758667,-87.71826
4935,2013-07-25,41.96713833,-87.71824333
4936,2013-07-25,41.96661333,-87.71820333
4937,2013-07-25,41.966235,-87.71820167
4938,2013-07-25,41.96579167,-87.71816
4939,2013-07-25,41.96532833,-87.71815167
4940,2013-07-25,41.96456167,-87.71810333
4941,2013-07-25,41.96404667,-87.71806333
4942,2013-07-25,41.96356333,-87.718025
4943,2013-07-25,41.96318833,-87.717995
4944,2013-07-25,41.96257333,-87.71797333
4945,2013-07-25,41.962045,-87.71795667
4946,2013-07-25,41.96147,-87.717975
4947,2013-07-25,41.96097333,-87.71797
4948,2013-07-25,41.96054333,-87.71801333
4949,2013-07-25,41.96016167,-87.71801333
4950,2013-07-25,41.95973667,-87.71799
4951,2013-07-25,41.95918333,-87.71796833
4952,2013-07-25,41.95877667,-87.71796167
4953,2013-07-25,41.958185,-87.717955
4954,2013-07-25,41.95763667,-87.71792667
4955,2013-07-25,41.95722833,-87.71791667
4956,2013-07-25,41.95672667,-87.71789333
4957,2013-07-25,41.95632833,-87.71787167
4958,2013-07-25,41.955975,-87.71784667
4959,2013-07-25,41.95563,-87.71785833
4960,2013-07-25,41.955235,-87.71784333
4961,2013-07-25,41.95479833,-87.71782167
4962,2013-07-25,41.95435833,-87.71770333
4963,2013-07-25,41.95432167,-87.71696167
4964,2013-07-25,41.95468,-87.71662333
4965,2013-07-25,41.95507667,-87.71663833
4966,2013-07-25,41.95547167,-87.71665833
4967,2013-07-25,41.955965,-87.716695
4968,2013-07-25,41.95653833,-87.71672
4969,2013-07-25,41.95701833,-87.71673833
4970,2013-07-25,41.95757167,-87.71674333
4971,2013-07-25,41.95801,-87.71676
4972,2013-07-25,41.95841667,-87.71679
4973,2013-07-25,41.95870833,-87.716795
4974,2013-07-25,41.95909,-87.71679833
4975,2013-07-25,41.959435,-87.71680333
4976,2013-07-25,41.959895,-87.71684333
4977,2013-07-25,41.96036833,-87.71685667
4978,2013-07-25,41.96086167,-87.71686833
4979,2013-07-25,41.96122667,-87.7169
4980,2013-07-25,41.96168333,-87.71693833
4981,2013-07-25,41.96216,-87.71694833
4982,2013-07-25,41.962565,-87.71695833
4983,2013-07-25,41.96315,-87.716985
4984,2013-07-25,41.96366,-87.71700667
4985,2013-07-25,41.96412167,-87.71701
4986,2013-07-25,41.964545,-87.71702333
4987,2013-07-25,41.96490667,-87.71703167
4988,2013-07-25,41.96537667,-87.71703333
4989,2013-07-25,41.965775,-87.71706167
4990,2013-07-25,41.96622167,-87.71708833
4991,2013-07-25,41.96673833,-87.71711833
4992,2013-07-25,41.96731,-87.71711167
4993,2013-07-25,41.96781667,-87.71711333
4994,2013-07-25,41.96802333,-87.71675667
4995,2013-07-25,41.96805333,-87.71602333
4996,2013-07-25,41.96775,-87.71587167
4997,2013-07-25,41.96734167,-87.71584833
4998,2013-07-25,41.96683833,-87.71581833
4999,2013-07-25,41.96652667,-87.71581
5000,2013-07-25,41.96610333,-87.71577167
5001,2013-07-25,41.96573667,-87.715745
5002,2013-07-25,41.96541667,-87.715735
5003,2013-07-25,41.96520667,-87.71569667
5004,2013-07-25,41.964945,-87.71566167
5005,2013-07-25,41.96450833,-87.71562833
5006,2013-07-25,41.96426667,-87.715615
5007,2013-07-25,41.96382667,-87.71561
5008,2013-07-25,41.96336,-87.71561667
5009,2013-07-25,41.963,-87.715615
5010,2013-07-25,41.96258667,-87.71559667
5011,2013-07-25,41.96230833,-87.715565
5012,2013-07-25,41.96185833,-87.71554333
5013,2013-07-25,41.96086167,-87.71552333
5014,2013-07-25,41.96034,-87.71552667
5015,2013-07-25,41.95996333,-87.715555
5016,2013-07-25,41.959485,-87.715535
5017,2013-07-25,41.95907,-87.71554167
5018,2013-07-25,41.958635,-87.71552
5019,2013-07-25,41.95820333,-87.71551
5020,2013-07-25,41.957795,-87.71547333
5021,2013-07-25,41.957205,-87.71544667
5022,2013-07-25,41.95667,-87.71543167
5023,2013-07-25,41.95618667,-87.71541
5024,2013-07-25,41.95570833,-87.71539167
5025,2013-07-25,41.95524167,-87.715365
5026,2013-07-25,41.95490667,-87.71535333
5027,2013-07-25,41.954475,-87.71502333
5028,2013-07-25,41.95444167,-87.7143
5029,2013-07-25,41.95475167,-87.71414667
5030,2013-07-25,41.95517,-87.71417667
5031,2013-07-25,41.95564833,-87.7142
5032,2013-07-25,41.95608167,-87.71424167
5033,2013-07-25,41.95647333,-87.71425
5034,2013-07-25,41.95691167,-87.714275
5035,2013-07-25,41.95723667,-87.71429667
5036,2013-07-25,41.957495,-87.71431
5037,2013-07-25,41.95783667,-87.71431167
5038,2013-07-25,41.95830167,-87.71433167
5039,2013-07-25,41.95875333,-87.71434
5040,2013-07-25,41.95923667,-87.71436833
5041,2013-07-25,41.95970667,-87.71437333
5042,2013-07-25,41.96028667,-87.71439
5043,2013-07-25,41.960705,-87.71440667
5044,2013-07-25,41.96101333,-87.71441333
5045,2013-07-25,41.961325,-87.71444
5046,2013-07-25,41.96169,-87.71445
5047,2013-07-25,41.96212833,-87.71446167
5048,2013-07-25,41.96256833,-87.71447833
5049,2013-07-25,41.96306333,-87.71451
5050,2013-07-25,41.96345167,-87.714515
5051,2013-07-25,41.96397,-87.71452833
5052,2013-07-25,41.96434333,-87.71388
5053,2013-07-25,41.9645,-87.713375
5054,2013-07-25,41.96520333,-87.71333333
5055,2013-07-25,41.96587333,-87.71337
5056,2013-07-25,41.966315,-87.71344167
5057,2013-07-25,41.96636833,-87.71408
5058,2013-07-25,41.96641167,-87.71449667
5059,2013-07-25,41.967075,-87.71461
5060,2013-07-25,41.96741167,-87.71465667
5061,2013-07-25,41.96784333,-87.71464833
5062,2013-07-25,41.96788,-87.71418333
5063,2013-07-25,41.96772,-87.71342833
5064,2013-07-25,41.96734333,-87.71338833
5065,2013-07-25,41.966905,-87.713365
5066,2013-07-25,41.96436667,-87.71342
5067,2013-07-25,41.96381833,-87.71339833
5068,2013-07-25,41.96331,-87.71336
5069,2013-07-25,41.96279333,-87.71332333
5070,2013-07-25,41.96235167,-87.71326167
5071,2013-07-25,41.96193333,-87.71322833
5072,2013-07-25,41.961505,-87.71322167
5073,2013-07-25,41.96143333,-87.71386167
5074,2013-07-25,41.96137667,-87.71465333
5075,2013-07-25,41.961335,-87.71536333
5076,2013-07-25,41.961325,-87.71602333
5077,2013-07-25,41.96127,-87.71679667
5078,2013-07-25,41.96121333,-87.71839167
5079,2013-07-25,41.96121167,-87.71905167
5080,2013-07-25,41.96159667,-87.71917833
5081,2013-07-25,41.96193,-87.71917833
5082,2013-07-25,41.962315,-87.71921333
5083,2013-07-25,41.96270167,-87.71922833
5084,2013-07-25,41.96277833,-87.71892
5085,2013-07-25,41.96276667,-87.71847667
5086,2013-07-25,41.96285,-87.71794
5087,2013-07-25,41.96287167,-87.71739667
5088,2013-07-25,41.96288833,-87.71708667
5089,2013-07-25,41.96299833,-87.71627667
5090,2013-07-25,41.96302667,-87.71569667
5091,2013-07-25,41.963045,-87.71510167
5092,2013-07-25,41.96299167,-87.714585
5093,2013-07-25,41.96301167,-87.71396333
5094,2013-07-25,41.96042667,-87.71330667
5095,2013-07-25,41.95974833,-87.71328167
5096,2013-07-25,41.959405,-87.713365
5097,2013-07-25,41.959385,-87.71386333
5098,2013-07-25,41.959355,-87.71439
5099,2013-07-25,41.95932167,-87.71505667
5100,2013-07-25,41.95931,-87.71556333
5101,2013-07-25,41.95928833,-87.71623833
5102,2013-07-25,41.95924833,-87.717335
5103,2013-07-25,41.959245,-87.71786
5104,2013-07-25,41.95922833,-87.71851667
5105,2013-07-25,41.95919333,-87.719015
5106,2013-07-25,41.95911333,-87.71975167
5107,2013-07-25,41.95875667,-87.72007333
5108,2013-07-25,41.95832333,-87.72005167
5109,2013-07-25,41.95789333,-87.72005
5110,2013-07-25,41.95763,-87.72004167
5111,2013-07-25,41.95759667,-87.71960833
5112,2013-07-25,41.95757167,-87.71908167
5113,2013-07-25,41.95755667,-87.71853167
5114,2013-07-25,41.95752,-87.71799333
5115,2013-07-25,41.95751,-87.717415
5116,2013-07-25,41.95749333,-87.71699167
5117,2013-07-25,41.95750667,-87.7163
5118,2013-07-25,41.95750833,-87.71560833
5119,2013-07-25,41.95754167,-87.71488333
5120,2013-07-25,41.957575,-87.714365
5121,2013-07-25,41.95755833,-87.713755
5122,2013-07-25,41.95753167,-87.71333667
5123,2013-07-25,41.95706667,-87.71324333
5124,2013-07-25,41.95672,-87.71310333
5125,2013-07-25,41.95669333,-87.71267333
5126,2013-07-25,41.95668833,-87.71220167
5127,2013-07-25,41.95667,-87.71162167
5128,2013-07-25,41.95667,-87.71111667
5129,2013-07-25,41.956645,-87.71081
5130,2013-07-25,41.95657,-87.70968667
5131,2013-07-25,41.95658333,-87.70909
5132,2013-07-25,41.955555,-87.708485
5133,2013-07-25,41.95551167,-87.70884667
5134,2013-07-25,41.955495,-87.709215
5135,2013-07-25,41.9555,-87.709655
5136,2013-07-25,41.95551167,-87.71006333
5137,2013-07-25,41.955565,-87.7104
5138,2013-07-25,41.95549833,-87.71086833
5139,2013-07-25,41.95545167,-87.71136833
5140,2013-07-25,41.95542167,-87.712045
5141,2013-07-25,41.95542333,-87.712495
5142,2013-07-25,41.95539833,-87.71302667
