resource_state,athlete,name,distance,moving_time,elapsed_time,total_elevation_gain,type,sport_type,id,start_date,start_date_local,timezone,utc_offset,location_city,location_state,location_country,achievement_count,kudos_count,comment_count,athlete_count,photo_count,map,trainer,commute,manual,private,visibility,flagged,gear_id,start_latlng,end_latlng,average_speed,max_speed,has_heartrate,average_heartrate,max_heartrate,heartrate_opt_out,display_hide_heartrate_option,elev_high,elev_low,upload_id,upload_id_str,external_id,from_accepted_tag,pr_count,total_photo_count,has_kudoed,average_temp,average_cadence,workout_type
2,"{'id': 27603002, 'resource_state': 1}",Evening Swim,750.0,1666,4350,0.0,Swim,Swim,6874765753,2022-03-24T11:37:25Z,2022-03-24T19:37:25Z,(GMT+08:00) Asia/Singapore,28800.0,,,,0,3,0,1,0,"{'id': 'a6874765753', 'summary_polyline': '', 'resource_state': 2}",True,False,False,False,everyone,False,,[],[],0.45,0.946,False,,,False,False,,,7314108378,7314108378,garmin_push_8515546670,False,0,0,False,30.0,12.3,
2,"{'id': 27603002, 'resource_state': 1}",Afternoon Activity,0.0,3536,3536,0.0,WeightTraining,WeightTraining,6875931304,2022-03-24T05:11:31Z,2022-03-24T13:11:31Z,(GMT+08:00) Asia/Singapore,28800.0,,,,0,2,0,1,0,"{'id': 'a6875931304', 'summary_polyline': '', 'resource_state': 2}",True,False,False,False,everyone,False,,[],[],0.0,0.0,True,113.2,134.0,False,True,,,7315373602,7315373602,C1051D7C-8088-4B12-8C85-CECB45B59BA7.fit,False,0,0,False,,,
2,"{'id': 27603002, 'resource_state': 1}",Morning Run,5474.1,2374,2431,36.0,Run,Run,6872789286,2022-03-23T23:42:10Z,2022-03-24T07:42:10Z,(GMT+08:00) Asia/Singapore,28800.0,,,,1,4,0,1,0,"{'id': 'a6872789286', 'summary_polyline': 'mbfGw}zwRE\\CDIDWDmAA]BM?WEeAIgBCs@Q_AHiA?y@Cw@@c@Bi@Cq@JaA?S@iATSAqBNMAi@JOAq@R{@^[JSBc@COCcA|@S\\}@x@QJ_@TKBIA]QMDON?NHl@MVa@b@EPGJQN[`@Mp@Ql@?x@ElADd@DPHNDd@LZXF@HRDLTl@^h@h@GXC\\BLCPNVx@j@DNALDT\\fA\\z@LXNRJXTd@p@bAZRVXx@xAh@r@bAz@|@n@z@|@HR`@NTJf@\\ZZz@l@LNFPNPDNDd@LXDR@N]~CErATjAJVPl@RLTZ^RRPf@l@d@LZD~@D\\Cl@?z@c@d@a@XIr@QbBIRE\\IVONUNm@BUBy@Ge@?SBg@FGr@SFEDGA]RKb@BNCl@Ch@BbARZ@RA@CPLF?AG@CLIr@GNUJGBI@BN?HEFKRCJBDDZBLEHHZQBCCA?CFKdAIZANKXBNCRB^IJ?RJPDjBc@|ANZ?|A\\ZIXQhAwANMNGXg@B_@EWOq@Gi@AiBHM?ECSBw@CsAO_@E_@IQEC@OIGS_@Ee@Qe@OKIUi@a@S[[S_@a@o@}@i@aAa@g@CIQWCIgBoBMY]k@a@USSe@s@e@_@EE[MOOSe@?OGAIMGWEKMKIY?QQs@y@m@q@_@OMa@k@EUGQMQ[UGCOSMYUSe@Qi@c@e@Ma@CkBVWYMSCSJg@Ie@?UNm@DBDAd@YJCL@h@P', 'resource_state': 2}",False,False,False,False,everyone,False,,"[1.3471123203635216, 103.69003999046981]","[1.346468087285757, 103.6905569024384]",2.306,5.172,True,152.8,190.0,False,True,56.8,20.6,7311966077,7311966077,garmin_push_8513238752,False,0,0,False,27.0,74.8,
2,"{'id': 27603002, 'resource_state': 1}",Afternoon Activity,4456.3,4577,5361,42.0,Kayaking,Kayaking,6846168963,2022-03-19T05:50:13Z,2022-03-19T13:50:13Z,(GMT+08:00) Asia/Singapore,28800.0,,,,0,4,0,1,0,"{'id': 'a6846168963', 'summary_polyline': 'qv}Fkb~xRFM?DA??@AA@SEGBBN@p@Mr@IRG\\QDIPMfAu@nBgAz@i@d@c@FCLAT`@Hd@CV]f@[XYp@e@p@OXUPm@Vu@h@SBGG?MPU\\u@FCEB@EXWl@a@d@a@LOt@q@FMAAUDABIFc@XMBUPm@p@QH_@ZULMN?O@IPSMBKCK@QH\\Qj@MPGNSHYJKLEd@GDOh@e@\\SdAiATOb@q@D@CBCCI@?AFSX[\\Y@IGETUCHG@KJAHBJLFd@BJFLFXX@H?FOXEP@DENUNAFE@YRMNMDc@BQEAKDGp@]HKP]NOz@QDDCDaBlAaAn@ONSLKHE@MRQDEBI?SGEECGBQBAJSLKQ@CGCs@@AECFACFQBCB@FFLJNNFLM|@m@d@c@PQNYJKFAPFNXNRDL?FIPWRUFIJCFAN@VRtALT^t@H\\d@lAXn@f@xAN\\f@fBz@nB`@t@^`AZ~@?JCJSH]@SCOG[Ue@iAaA_Bo@s@G]KEQEm@EQGCG?CECK@GDKAGFW@SKm@Cg@IUUGQ@QEBW?UGQOU]GAEAYDcAZOJQ@g@CyAHa@Fm@VKQ?BMGDNQ@?DNFFFBABB?CDCGEBRCGLWB?CFCGA@@RD?@FCCCSRUAEPWNIFK@GAAn@]Z_@VIHMLAHI@?CDMFB?NODAZQj@e@LQ?OIIC?QFSNYFwB?e@CKQ?K', 'resource_state': 2}",False,False,False,False,everyone,False,,"[1.3042507879436016, 103.86998880654573]","[1.3041075412184, 103.86996667832136]",0.974,3.131,True,122.1,162.0,False,True,23.0,12.4,7283198266,7283198266,garmin_push_8483004146,False,0,0,False,35.0,,
2,"{'id': 27603002, 'resource_state': 1}",Morning Activity,5606.7,5547,7039,47.0,Kayaking,Kayaking,6845941416,2022-03-19T02:36:58Z,2022-03-19T10:36:58Z,(GMT+08:00) Asia/Singapore,28800.0,,,,0,5,0,1,0,"{'id': 'a6845941416', 'summary_polyline': 'ev}Fec~xRHOFEBI?MCEGPIA`AIREPMBE?CMVGBAFGFAEDOLIv@[rAs@d@c@`BqAv@g@lAeAf@]^a@hBaAfAg@x@k@NGDBEDHfAAv@Dx@T|@DXz@vGRpCf@~BDn@FRPzBCPF`AE^BH?V@@@JJVd@t@f@rAFFBPn@j@XFv@@h@L\\DTJl@BLDXBd@?V@BBPA`@FV@LFJ@EHI?ECM@EAGBEEG?c@BGAECk@EEEIBQCa@AMEa@BsA]gBu@k@c@QIq@c@mAg@wAeA[S_AUw@_@OKS[UWi@[OMq@]UQq@Yo@_@eAe@_BUgCKWJ}AxAG@OQ?FAAAD@CB@@ABT@B@EEADAGEC?AGDNE?SQAGFJC@RNKGJBHCBG?I?BA?DHCJEGEBCCDHNKH[EC@GEAC@AA?BNIDWPWHUNSJMXMNSVSp@s@x@o@NUEEE@REHEFIEGBGRERKPQ@GFCJQdAs@|@{@DKp@q@BGG@KJH@TEHD?HAF_@j@EN]^c@XGH_@\\CHSFGH[PMPI@g@XCF]ZW\\KBQAIEKK@JC@PUFCD?MBDEAEhAaAdBoBHEFIAGAAC@GH_@J?@X?TIBG?BE@ONULMDADHGNQBIZi@h@Yz@w@h@m@JMDOXY?@GFKCGBS?TYNCRFHFNRHR?JGHMFKRMBSNSROFW`@e@d@c@^M?UWEDFCRUlA}@T[l@i@HCJBABAAKBGJGPALOXm@d@ORIBIJGB?FQIGAA@ECI@OHi@LXMLM@GTGPMr@y@l@e@b@o@Xa@CAHDE[SOECM@SFYLc@^m@l@m@Xe@ZMJSVUPKDg@Ls@Z]ZwAf@QNUVGV@G@NE@', 'resource_state': 2}",False,False,False,False,everyone,False,,"[1.3041943777352571, 103.87011227197945]","[1.3040335290133953, 103.8700577057898]",1.011,2.97,True,129.4,163.0,False,True,14.0,1.6,7282945751,7282945751,garmin_push_8482691216,False,0,0,False,35.0,,
2,"{'id': 27603002, 'resource_state': 1}",Morning Run,5626.9,2058,2128,0.0,Run,Run,6830876493,2022-03-15T23:54:14Z,2022-03-16T07:54:14Z,(GMT+08:00) Asia/Singapore,28800.0,,,,0,7,0,1,0,"{'id': 'a6830876493', 'summary_polyline': 'iejGseryR`@a@x@cAb@_@Zg@BGCK]Ss@k@sBiBSKM@GD{AdB]\\ORCJ?HHLjA~@hBbBVLJAb@a@j@u@z@{@LUBIAGu@g@kAeAUOg@k@UMO?ID_ChCO\\DL`Av@pBjB`@XJE~BiCT[?MEEmC_Ci@k@OIMEM@EDqAzAm@l@OZ?HDF|@p@lCbCJDJGPWpByBP[?EGKSM}@o@iAmA]YMIKCI@KFwB`CQZ?LBH^^f@\\hC|BDAZ]v@m@Zi@^]R_@?Eg@_@u@y@mA_Ac@e@MAMBw@v@oAxAMP?NLPjB|Aj@p@d@p@BAGBDGZOTS`@i@L[TM\\WV_@FQCIuAgAOSs@g@s@q@MCG?KFMJQXsAxAY\\CL@FHJdBxAPRp@j@XZDBNCPMd@q@dAcA`@q@@Ie@[]_@y@k@[Yq@w@KCO?GBqAzAg@b@Yd@AL@DPR`@ZfA`Ar@x@PFBF?R^W`@e@Zc@jAiANYAMcAu@oBkBYSICO@IFY\\WPyAdBGJ@LDFXR`A~@p@x@z@l@JBLERQZg@Z[j@i@XSN[?Ki@_@]_@YSi@k@}@w@SIQ?a@ZQZo@r@q@r@GJ?NDJTNx@r@f@l@x@l@X`@DHOAEG', 'resource_state': 2}",False,False,False,False,everyone,False,,"[1.3680524099618196, 103.9729086868465]","[1.3682458642870188, 103.97284599021077]",2.734,5.956,True,149.8,188.0,False,True,23.7,23.3,7266750727,7266750727,8401FCC0-533D-4B47-B5F0-0F0F573F8292.fit,False,0,0,False,,,
2,"{'id': 27603002, 'resource_state': 1}",Lunch Activity,0.0,4610,4610,0.0,WeightTraining,WeightTraining,6846177317,2022-03-15T03:42:36Z,2022-03-15T11:42:36Z,(GMT+08:00) Asia/Singapore,28800.0,,,,0,3,0,1,0,"{'id': 'a6846177317', 'summary_polyline': '', 'resource_state': 2}",True,False,False,False,everyone,False,,[],[],0.0,0.0,True,101.9,145.0,False,True,,,7283207414,7283207414,03E4C16D-3A6D-4465-8C1F-066A38BDE1B9.fit,False,0,0,False,,,
2,"{'id': 27603002, 'resource_state': 1}",Morning Activity,0.0,3672,3672,0.0,WeightTraining,WeightTraining,6846177161,2022-03-14T01:03:34Z,2022-03-14T09:03:34Z,(GMT+08:00) Asia/Singapore,28800.0,,,,0,0,0,1,0,"{'id': 'a6846177161', 'summary_polyline': '', 'resource_state': 2}",True,False,False,False,everyone,False,,[],[],0.0,0.0,True,119.9,146.0,False,True,,,7283207396,7283207396,FFA7E378-37E0-4914-B277-D2130BA1EAF8.fit,False,0,0,False,,,
2,"{'id': 27603002, 'resource_state': 1}",Evening Swim,500.0,2387,3375,0.0,Swim,Swim,6802022300,2022-03-10T11:39:57Z,2022-03-10T19:39:57Z,(GMT+08:00) Asia/Singapore,28800.0,,,,0,4,0,1,0,"{'id': 'a6802022300', 'summary_polyline': '', 'resource_state': 2}",True,False,False,False,everyone,False,,[],[],0.209,0.213,False,,,False,False,,,7235646494,7235646494,garmin_push_8432039276,False,0,0,False,28.0,22.0,
2,"{'id': 27603002, 'resource_state': 1}",Night Activity,0.0,5671,5671,0.0,WeightTraining,WeightTraining,6846177216,2022-03-09T13:05:53Z,2022-03-09T21:05:53Z,(GMT+08:00) Asia/Singapore,28800.0,,,,0,1,0,1,0,"{'id': 'a6846177216', 'summary_polyline': '', 'resource_state': 2}",True,False,False,False,everyone,False,,[],[],0.0,0.0,True,112.4,161.0,False,True,,,7283207383,7283207383,D88CD7D9-EC1E-420D-93DD-598E33930BE3.fit,False,0,0,False,,,
2,"{'id': 27603002, 'resource_state': 1}",Morning Run,4218.4,1591,1591,0.0,Run,Run,6796377312,2022-03-09T02:06:24Z,2022-03-09T10:06:24Z,(GMT+08:00) Asia/Singapore,28800.0,,,,0,3,0,1,0,"{'id': 'a6796377312', 'summary_polyline': '', 'resource_state': 2}",True,False,False,False,everyone,False,,[],[],2.651,3.424,True,149.7,176.0,False,True,,,7229546793,7229546793,93582F37-D835-4265-B1A9-E32C74CDF87F.fit,False,0,0,False,,,
2,"{'id': 27603002, 'resource_state': 1}",Night Activity,0.0,4992,4992,0.0,WeightTraining,WeightTraining,6796377305,2022-03-08T13:11:57Z,2022-03-08T21:11:57Z,(GMT+08:00) Asia/Singapore,28800.0,,,,0,2,0,1,0,"{'id': 'a6796377305', 'summary_polyline': '', 'resource_state': 2}",True,False,False,False,everyone,False,,[],[],0.0,0.0,True,113.1,168.0,False,True,,,7229546778,7229546778,BC09B292-312D-4EC8-9E94-D2E1EA076805.fit,False,0,0,False,,,
2,"{'id': 27603002, 'resource_state': 1}",Afternoon Activity,0.0,7025,7025,0.0,WeightTraining,WeightTraining,6791101840,2022-03-07T09:00:50Z,2022-03-07T17:00:50Z,(GMT+08:00) Asia/Singapore,28800.0,,,,0,2,0,1,0,"{'id': 'a6791101840', 'summary_polyline': '', 'resource_state': 2}",True,False,False,False,everyone,False,,[],[],0.0,0.0,True,111.6,171.0,False,True,,,7223886362,7223886362,1A7FD2C3-D2A9-43D5-9E29-F6C32F03B1BF.fit,False,0,0,False,,,
2,"{'id': 27603002, 'resource_state': 1}",Morning Ride,3661.3,1498,2681,17.7,Ride,Ride,6791101878,2022-03-06T01:46:31Z,2022-03-06T09:46:31Z,(GMT+08:00) Asia/Singapore,28800.0,,,,1,3,0,1,0,"{'id': 'a6791101878', 'summary_polyline': 'updGydbxRJD`@?P@f@JJFDJD`@?PELG@UGcAk@[Oo@C_@F[RYb@s@`CMRON_Al@_A\\QJMNQZETE`@?VBb@Rx@RbA?vABp@GZiAnB?LNTCPJJIKOP_@v@AFDPAFOVa@Ro@H{@DQBGHEXRlB^dBVx@lBdCxAbBv@dAtCrDfAzAx@~@A@VVVd@b@f@bC~Cr@lA`@fAPp@N~@JlA@zAI~BW~EQjFGj@G@gBGs@AiBJeCXMA]I[b@C?BPNh@\\^?f@l@lCZp@j@bA?LS`@?Nd@b@d@\\RB`ATLHRDNLVH\\XJB@AKAUWq@UMHGPKHG@@EACCDEIFHKLENAZBVYXCH@BDAgA{CYGwB|@U?KHPl@jDp@', 'resource_state': 2}",False,False,False,False,everyone,False,,"[1.3391550444066525, 103.72701457701623]","[1.3393855467438698, 103.70600399561226]",2.444,8.416,True,120.4,149.0,False,True,28.3,10.6,7223886368,7223886368,E06718CC-7119-42BC-BAF4-95BE1557678E.fit,False,0,0,False,,,
2,"{'id': 27603002, 'resource_state': 1}",Morning Activity,159.5,81,133,0.0,Kayaking,Kayaking,6779408264,2022-03-06T01:10:28Z,2022-03-06T09:10:28Z,(GMT+08:00) Asia/Singapore,28800.0,,,,0,4,0,1,0,"{'id': 'a6779408264', 'summary_polyline': 'u|dGidbxR?B?AR]~@sAb@y@NKL?L^', 'resource_state': 2}",False,False,False,False,everyone,False,,"[1.34107181802392, 103.72693067416549]","[1.340250726789236, 103.72768873348832]",1.969,2.952,True,94.4,103.0,False,True,-0.8,-2.4,7211228881,7211228881,garmin_push_8406069277,False,0,0,False,31.0,,
2,"{'id': 27603002, 'resource_state': 1}",Morning Activity,139.2,54,115,0.0,Kayaking,Kayaking,6779351651,2022-03-06T00:54:12Z,2022-03-06T08:54:12Z,(GMT+08:00) Asia/Singapore,28800.0,,,,0,4,0,1,0,"{'id': 'a6779351651', 'summary_polyline': 'w|dGadbxR@CC@@CzBcDRS', 'resource_state': 2}",False,False,False,False,everyone,False,,"[1.3410811219364405, 103.72689647600055]","[1.34036916308105, 103.7278403621167]",2.577,2.873,True,96.7,105.0,False,True,-1.0,-2.0,7211167333,7211167333,garmin_push_8406010570,False,0,0,False,31.0,,
2,"{'id': 27603002, 'resource_state': 1}",Morning Activity,118.4,50,50,0.0,Kayaking,Kayaking,6779315640,2022-03-06T00:28:09Z,2022-03-06T08:28:09Z,(GMT+08:00) Asia/Singapore,28800.0,,,,0,3,0,1,0,"{'id': 'a6779315640', 'summary_polyline': 'q|dGadbxR^m@j@w@n@eA', 'resource_state': 2}",False,False,False,False,everyone,False,,"[1.341050025075674, 103.7268905248493]","[1.3404328655451536, 103.72775319032371]",2.367,3.076,True,104.8,117.0,False,True,-0.4,-2.2,7211128578,7211128578,garmin_push_8405974010,False,0,0,False,31.0,,
2,"{'id': 27603002, 'resource_state': 1}",Morning Ride,5424.2,1007,1115,0.0,Ride,Ride,6779414491,2022-03-05T22:51:58Z,2022-03-06T06:51:58Z,(GMT+08:00) Asia/Singapore,28800.0,,,,1,3,0,1,0,"{'id': 'a6779414491', 'summary_polyline': 'oaeGaq{wRIKAI?EEQ?MFM^_@pB_BnBuAxAy@fB}@hDuAvDmAJ@dAUvB]~C]rDg@VKJGFIFYAyHD}TDyC@eDKeEK_AMe@_@{@c@g@g@a@k@W{Ai@QEI?{FcBuFqAs@Wm@]y@u@_@e@Yg@a@eAcAwDJI^MEc@?ONMVIhBWdAInBCpBBH?JGbAgTAu@Ei@SoA_@kA_AsB{DcFGMKKi@{@]a@_ByB{AiBkHgJUm@U}@SkAIm@Aa@FOJCl@C`AOb@Q\\W@EG]@Oh@wAAMKO?KbAaBNa@Je@BACBKCGOGeB[gBEg@AYBYRo@LQRQx@WTM`A}@LUJWXkAVi@NQZOx@IZUREBMDCt@KNECIa@OMIa@KNF', 'resource_state': 2}",False,False,False,False,everyone,False,,"[1.3418398518115282, 103.69313375093043]","[1.338975504040718, 103.72737105935812]",5.387,11.058,True,134.1,151.0,False,True,21.0,10.3,7211235576,7211235576,12C36875-830C-476B-BE04-A7F814BC5A16.fit,False,0,0,False,,,
2,"{'id': 27603002, 'resource_state': 1}",Afternoon Activity,0.0,5144,5144,0.0,WeightTraining,WeightTraining,6775080338,2022-03-05T08:18:18Z,2022-03-05T16:18:18Z,(GMT+08:00) Asia/Singapore,28800.0,,,,0,6,0,1,0,"{'id': 'a6775080338', 'summary_polyline': '', 'resource_state': 2}",True,False,False,False,everyone,False,,[],[],0.0,0.0,True,123.9,169.0,False,True,,,7206556207,7206556207,B1DD6FD7-B0D9-479D-8073-92083795DBFE.fit,False,0,0,False,,,
2,"{'id': 27603002, 'resource_state': 1}",Morning Activity,6395.1,5476,6869,32.0,Kayaking,Kayaking,6774324109,2022-03-05T02:44:21Z,2022-03-05T10:44:21Z,(GMT+08:00) Asia/Singapore,28800.0,,,,0,8,0,1,0,"{'id': 'a6774324109', 'summary_polyline': 'aw}Fia~xRC?JEI@@El@[@FCB@A@@BJ?DC@p@M~@m@`Ag@`@YLI^c@LAFBd@`@NFV@r@C?Du@h@GFSLDHFASNo@j@cBhBeElDIFQ@AFGBw@SgAGuBs@{@i@s@WuCoA}@s@_@Qm@Yk@QI?IB?BLDFAF??B@ABB@DA@B?DAFMHCLJ\\b@L@NDn@`@r@Vz@b@z@p@zA|@j@XdA^PBRCdAg@PQREVQHO^_@pBgBzAeBzAkAdAgAt@o@h@o@hAaALI~AcBB@DET_@TONOFCJ@BJ@b@F`@@l@JVB?HVBNLX@XHR@FDL@ZDPXhA@LHRRjBDJBADBJ~@C`@@HCh@Bf@CJBHBD@n@L|@FRDDB^VjAXh@J^LF`@dBRT^JFHLFH?j@XPDp@`@l@NbALj@Tn@?B@MDR@CKgAGUEW@YEkCy@]Ui@e@kA_AiAk@}B_B_Ak@eCaAgAm@oBu@{Aq@oAWiAI[Eg@NWBO@CCGJQKa@a@CO@GLQJEAKNQd@e@\\Uz@eAnBmB~CmC`CeCtAkAb@k@r@o@nA}Ab@o@@IEMECO@OHDLMVALIHAJKPEDEJGF?DIDUd@Kd@]l@Sl@SV[Lc@Xi@`ACDM?OG?DM?EBOAAAC@c@Dk@AIEEGCGBGLGNBDBJVB^DJF@JGCOKI]EM@HCTEBC@HR`@HZDFHBF?DC?KGMOEg@CIM@IFILILH@DCDEd@@JHFL?LG@OEKKEUCMFE?f@VHLAFCFQAIIAQB]CMGEMAIDAD@DHHTHPBTH@HAFIBIAGCIKCKEa@IOIEWEK@c@^a@Ri@NQ@KDc@^s@^e@L[@QFKLCJE|@IXKFg@DCH@FJ@RENOBIAQIWOQWGMBON@VCE@A@B@CA@?A@F', 'resource_state': 2}",False,False,False,False,everyone,False,,"[1.3043339364230633, 103.86981421150267]","[1.3041660469025373, 103.87009383179247]",1.168,3.122,True,117.9,155.0,False,True,36.4,25.8,7205733165,7205733165,garmin_push_8400380701,False,0,0,False,36.0,,
2,"{'id': 27603002, 'resource_state': 1}",Night Activity,0.0,3874,3874,0.0,WeightTraining,WeightTraining,6775080081,2022-03-02T14:05:11Z,2022-03-02T22:05:11Z,(GMT+08:00) Asia/Singapore,28800.0,,,,0,4,0,1,0,"{'id': 'a6775080081', 'summary_polyline': '', 'resource_state': 2}",True,False,False,False,everyone,False,,[],[],0.0,0.0,True,108.7,141.0,False,True,,,7206556017,7206556017,FED739BC-697C-4394-AF9B-215E51901497.fit,False,0,0,False,,,
2,"{'id': 27603002, 'resource_state': 1}",Afternoon Run,4502.5,2131,2131,0.0,Run,Run,6744703152,2022-02-27T09:26:44Z,2022-02-27T17:26:44Z,(GMT+08:00) Asia/Singapore,28800.0,,,,0,6,0,1,0,"{'id': 'a6744703152', 'summary_polyline': '', 'resource_state': 2}",True,False,False,False,everyone,False,,[],[],2.113,3.634,True,158.9,179.0,False,True,,,7173768599,7173768599,C5FAF2ED-A77E-4E63-8CFB-431C7A1A9579.fit,False,0,0,False,,,
2,"{'id': 27603002, 'resource_state': 1}",Afternoon Activity,0.0,3428,3428,0.0,WeightTraining,WeightTraining,6744703017,2022-02-27T08:26:57Z,2022-02-27T16:26:57Z,(GMT+08:00) Asia/Singapore,28800.0,,,,0,4,0,1,0,"{'id': 'a6744703017', 'summary_polyline': '', 'resource_state': 2}",True,False,False,False,everyone,False,,[],[],0.0,0.0,True,117.2,142.0,False,True,,,7173768511,7173768511,3F53F552-A9B7-41DF-9E4E-CCE84136B9DF.fit,False,0,0,False,,,
2,"{'id': 27603002, 'resource_state': 1}",Morning Activity,6306.7,5741,6767,22.0,Kayaking,Kayaking,6738604977,2022-02-26T02:40:30Z,2022-02-26T10:40:30Z,(GMT+08:00) Asia/Singapore,28800.0,,,,0,6,0,1,0,"{'id': 'a6738604977', 'summary_polyline': 'ku}Fma~xRIDABN?VGd@k@dBy@RUDMBAE@EDAILEFQZQNYt@s@r@_@vA_ATWXQbBgApAkATMl@e@VY`@q@PIJFECEZL`CDnBHp@HhAChAF~A?|ABz@R|AAHDH@f@ED?JA@FbAh@rBNx@fAzBDPRh@NTPNDF@LZb@dA\\VLHNLFnAJHADBXBXGP@j@PlALLFF?DBRBr@Rj@@VDO?]IuAGi@@iCYk@Ka@Cs@OkAk@{@e@uAo@eDeBmB{@OISWWKi@i@EA@CB@AAE@]M][UMeA_@}Ag@m@Ww@U_@EYIY[OEgAFSBaBt@o@PMN[?gAIy@Qc@Mm@Ia@Ou@e@g@a@aAk@_As@OGQOAHDDA@LDDFB@VBfAz@^TjDzA`AVh@BnAW@DBABINABEAIH?DAHQJKBSPUHGDGBA@BDE?GB?PU^[f@k@b@]j@m@t@k@t@}@z@y@PMf@i@pAmAb@[LQh@e@^a@lAcARMn@m@PQ@GEGGAK@m@^_ChAy@fAQDIG?ODEf@?TGHEXYGKU@UVILAJUJKZQEWLABG@DANUJG?CMA_@f@c@Zo@n@_@XmBtBg@`@Yd@AFBDp@XPBDCFICHB?DO`CqBX]j@e@FAD@RI~@{@d@g@^YDK@MNWV[LA{AHOBQH_AnAGN?LDRHHFAFIAC~CoCHILWp@k@MG_@?WDw@ZOX_@TG@g@X{AlAi@l@iA`AUZKFY\\_@Xe@f@qBjAY`@[LY@KCEE?K', 'resource_state': 2}",False,False,False,False,everyone,False,,"[1.304065715521574, 103.86983768083155]","[1.3041115645319223, 103.86997698806226]",1.099,3.278,True,118.6,157.0,False,True,20.0,8.6,7167156382,7167156382,garmin_push_8359585788,False,0,0,False,32.0,,
2,"{'id': 27603002, 'resource_state': 1}",Night Activity,0.0,3902,3902,0.0,WeightTraining,WeightTraining,6734370679,2022-02-22T14:22:12Z,2022-02-22T22:22:12Z,(GMT+08:00) Asia/Singapore,28800.0,,,,0,2,0,1,0,"{'id': 'a6734370679', 'summary_polyline': '', 'resource_state': 2}",True,False,False,False,everyone,False,,[],[],0.0,0.0,True,107.2,164.0,False,True,,,7162584716,7162584716,D46CF35B-C8DC-4E85-A893-C2B3FA955211.fit,False,0,0,False,,,
2,"{'id': 27603002, 'resource_state': 1}",Night Activity,0.0,5521,5521,0.0,WeightTraining,WeightTraining,6718814203,2022-02-21T13:14:36Z,2022-02-21T21:14:36Z,(GMT+08:00) Asia/Singapore,28800.0,,,,0,6,0,1,0,"{'id': 'a6718814203', 'summary_polyline': '', 'resource_state': 2}",True,False,False,False,everyone,False,,[],[],0.0,0.0,True,118.4,172.0,False,True,,,7145857760,7145857760,C3DA409A-FD43-4A07-8D88-79E2405262F1.fit,False,0,0,False,,,
2,"{'id': 27603002, 'resource_state': 1}",Lunch Activity,4725.4,4097,5515,19.0,Kayaking,Kayaking,6709333064,2022-02-20T03:08:41Z,2022-02-20T11:08:41Z,(GMT+08:00) Asia/Singapore,28800.0,,,,0,9,0,1,0,"{'id': 'a6709333064', 'summary_polyline': 'su}Fab~xRCH?FDLDDFOJEn@QVIJ?b@ZNPd@t@\\^Vp@JJXH@DJLPNNFFAFDRMLD\\SD?\\GN@PWVMJ@DCd@i@`@w@RSFCPc@R_@TS`@sALUTSDOb@y@Nk@FMTSDBf@{BDBJo@P_@He@FGAJBF@ACBAJGXUnDBtCj@nH@lADb@FhBI~BJjANp@FRJh@DLVb@Ll@ZRb@PtARHHBRUHc@KWIEGC@BLXTB@uDsDuBuA{@]k@[i@c@e@Yq@]{@m@yDgBW@m@c@YQ][?HLRADUDKAKCAGAMHGTGd@_@t@e@NOh@]r@q@V[p@gApBaCdBgC~@gAZg@BMNIDLFD?GHK`@YD?PD@DYNKLc@TmAbAiAhAaAp@g@X}@r@y@x@iCvAiAx@c@`@W\\?@ONGBm@?OBa@`@UPSHQPM[HKJCINrAyAr@m@V]ZQZ]n@SHMDSXQLQNWUR?@bA{@jAgA\\c@b@_@\\QJADDENKPi@^m@Rk@\\uAf@c@JuAx@c@P[R}@\\w@d@g@NU?GEGO@OL?', 'resource_state': 2}",False,False,False,False,everyone,False,,"[1.3041085470467806, 103.86993281543255]","[1.30404157564044, 103.86996299028397]",1.153,2.87,True,118.8,155.0,False,True,23.0,8.6,7135648374,7135648374,garmin_push_8326154354,False,0,0,False,36.0,,
2,"{'id': 27603002, 'resource_state': 1}",Night Activity,0.0,4995,4995,0.0,WeightTraining,WeightTraining,6709450047,2022-02-17T13:33:24Z,2022-02-17T21:33:24Z,(GMT+08:00) Asia/Singapore,28800.0,,,,0,2,0,1,0,"{'id': 'a6709450047', 'summary_polyline': '', 'resource_state': 2}",True,False,False,False,everyone,False,,[],[],0.0,0.0,True,118.9,159.0,False,True,,,7135778334,7135778334,6000BF72-7120-40B6-A81D-9AE567D6DFE0.fit,False,0,0,False,,,
2,"{'id': 27603002, 'resource_state': 1}",Night Activity,0.0,4046,4046,0.0,WeightTraining,WeightTraining,6695794015,2022-02-16T13:29:19Z,2022-02-16T21:29:19Z,(GMT+08:00) Asia/Singapore,28800.0,,,,0,3,0,1,0,"{'id': 'a6695794015', 'summary_polyline': '', 'resource_state': 2}",True,False,False,False,everyone,False,,[],[],0.0,0.0,True,111.8,174.0,False,True,,,7121040917,7121040917,4C5AB2F5-9433-4A07-823B-CE6DB2B742D7.fit,False,0,0,False,,,
